Character	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label	
39	Pitting on dorsal osteoderms	3	mixture of subspherical and elongate pits	UBERON:2001248 and (BFO:0000053 some PATOTEMP:6734e62a-dd4a-43cc-8e59-c6ac7280e12c)	'dorsal scute series' and (bearer_of some pitted)	PATO:0001499	spherical		
40	RPL nasal, anterior edge, shape	0	midline is positioned posterior to lateral extremity	BSPO:0000009 and (BFO:0000050 some (BSPO:0000671 and (BFO:0000050 some UBERON:0001681)))	'midline plane' and (part_of some ('anterior margin' and (part_of some 'nasal bone')))	PATO:0001633	'posterior to'	BSPO:0000682 and (BFO:0000050 some UBERON:0001681)	'lateral margin' and (part_of some 'nasal bone')
40	RPL nasal, anterior edge, shape	1	relatively straight	BSPO:0000009 and (BFO:0000050 some (BSPO:0000671 and (BFO:0000050 some UBERON:0001681)))	'midline plane' and (part_of some ('anterior margin' and (part_of some 'nasal bone')))	PATO:0002180	straight		
40	RPL nasal, anterior edge, shape	2	midline is positioned anterior to lateral extremity	BSPO:0000009 and (BFO:0000050 some (BSPO:0000671 and (BFO:0000050 some UBERON:0001681)))	'midline plane' and (part_of some ('anterior margin' and (part_of some 'nasal bone')))	PATO:0001632	'anterior to'	BSPO:0000682 and (BFO:0000050 some UBERON:0001681)	'lateral margin' and (part_of some 'nasal bone')
41	Pelvic plate semicircular with anterolateral concavity	0	absent	UBERONTEMP:77dc0e17-6de8-4115-a7f6-9e692dab9029	'pelvic plate'	PATO:0000462	absent		
41	Pelvic plate semicircular with anterolateral concavity	1	present	UBERONTEMP:77dc0e17-6de8-4115-a7f6-9e692dab9029	'pelvic plate'	PATO:0002232	semicircular		
41	Pelvic plate semicircular with anterolateral concavity	1	present	BSPO:0000029 and (BFO:0000050 some UBERONTEMP:77dc0e17-6de8-4115-a7f6-9e692dab9029)	'antero-lateral region' and (part_of some 'pelvic plate')	PATO:0001857	concave		
42	Maxillary tooth cross-section	0	labiolingually compressed	BSPO:0000400 and (BFO:0000050 some UBERON:0011593)	'anatomical plane' and (part_of some 'maxillary tooth')	PATO:0002054	'laterally compressed'		
42	Maxillary tooth cross-section	1	nearly circular	BSPO:0000400 and (BFO:0000050 some UBERON:0011593)	'anatomical plane' and (part_of some 'maxillary tooth')	PATO:0000411	circular		
42	Maxillary tooth cross-section	2	mesiodistally compressed	BSPO:0000400 and (BFO:0000050 some UBERON:0011593)	'anatomical plane' and (part_of some 'maxillary tooth')	PATO:0002252	'antero-posteriorly flattened'		
43	Shape of atlas centrum in ventral view:	0	roughly equal in length to postatlantals	UBERON:0001092	'cervical vertebra 1'	PATOTEMP:08f33581-2b05-477a-9213-dda0e0972f7a	'equal length'	UBERON:0002413	'cervical vertebra'
43	Shape of atlas centrum in ventral view:	1	much shorter	UBERON:0001092	'cervical vertebra 1'	PATO:0000574	'decreased length'	UBERON:0002413	'cervical vertebra'
43	Shape of atlas centrum in ventral view:	2	longer	UBERON:0001092	'cervical vertebra 1'	PATO:0000573	'increased length'	UBERON:0002413	'cervical vertebra'
44	Axial radials articulate with pre-and post-axial radials	0	absent	UBERON:2000271 and (BFO:0000050 some UBERON:4200003)	radial and (part_of some 'archipterygial fin')	PATO:0001505	'separated from'	UBERON:2000271 and (BFO:0000050 some (UBERON_0018304 and (BFO:0000050 some UBERON:0012353)))	radial and (part_of some ('post-axial region' and (part_of some 'fin skeleton')))
44	Axial radials articulate with pre-and post-axial radials	0	absent	UBERON:2000271 and (BFO:0000050 some UBERON:4200003)	radial and (part_of some 'archipterygial fin')	PATO:0001505	'separated from'	UBERON:2000271 and (BFO:0000050 some (UBERONTEMP:3c7a2d2f-ee9c-4dcb-800c-985e32d5dc83 and (BFO:0000050 some UBERON:0012353)))	radial and (part_of some ('pre-axial region' and (part_of some 'fin skeleton')))
44	Axial radials articulate with pre-and post-axial radials	1	present	UBERON:2000271 and (BFO:0000050 some UBERON:4200003)	radial and (part_of some 'archipterygial fin')	PATO:0002278	'articulated with'	UBERON:2000271 and (BFO:0000050 some (UBERON_0018304 and (BFO:0000050 some UBERON:0012353)))	radial and (part_of some ('post-axial region' and (part_of some 'fin skeleton')))
44	Axial radials articulate with pre-and post-axial radials	1	present	UBERON:2000271 and (BFO:0000050 some UBERON:4200003)	radial and (part_of some 'archipterygial fin')	PATO:0002278	'articulated with'	UBERON:2000271 and (BFO:0000050 some (UBERONTEMP:3c7a2d2f-ee9c-4dcb-800c-985e32d5dc83 and (BFO:0000050 some UBERON:0012353)))	radial and (part_of some ('pre-axial region' and (part_of some 'fin skeleton')))
45	Claspers with 'toothed' plate	0	absent	UBERON:0010516 and (BFO:0000053 some PATO:0001205)	clasper and (bearer_of some dentated)	PATO:0000462	absent		
45	Claspers with 'toothed' plate	1	present	UBERON:0010516 and (BFO:0000053 some PATO:0001205)	clasper and (bearer_of some dentated)	PATO:0000467	present		
46	Central figure and surrounding segments on dorsal osteoderms	0	absent	UBERON:0008201	scute	PATO:0002442	unornamented		
46	Central figure and surrounding segments on dorsal osteoderms	1	present	UBERON:0008201	scute	PATO:0002441	ornamented		
47	Retroarticular process composition	0	composed of articular only	UBERON:3000543	'retroarticular process'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:2001805	'articular bone'
47	Retroarticular process composition	1	composed of several bones (three of: surangular, articular, angular, prearticular)	UBERON:3000543	'retroarticular process'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0011636	'surangular bone'
47	Retroarticular process composition	1	composed of several bones (three of: surangular, articular, angular, prearticular)	UBERON:3000543	'retroarticular process'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:2001805	'articular bone'
47	Retroarticular process composition	1	composed of several bones (three of: surangular, articular, angular, prearticular)	UBERON:3000543	'retroarticular process'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0011079	'angular bone'
47	Retroarticular process composition	1	composed of several bones (three of: surangular, articular, angular, prearticular)	UBERON:3000543	'retroarticular process'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0011637	'prearticular bone'
48	Ectethmoid:	0	no anterior or lateral expansion	UBERON:0004529 and (BFO:0000050 some (BSPO:0000071 and (BFO:0000050 some UBERON:0010889)))	'anatomical projection' and (part_of some ('anterior region' and (part_of some ectethmoid)))	PATO:0000462	absent		
48	Ectethmoid:	0	no anterior or lateral expansion	UBERON:0004529 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0010889)))	'anatomical projection' and (part_of some ('lateral region' and (part_of some ectethmoid)))	PATO:0000462	absent		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	UBERON:0004529 and (BFO:0000050 some (BSPO:0000071 and (BFO:0000050 some UBERON:0010889)))	'anatomical projection' and (part_of some ('anterior region' and (part_of some ectethmoid)))	PATO:0000467	present		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	UBERON:0010889	ectethmoid	PATO:0002253	platelike		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	BSPO:0000679 and (BFO:0000050 some UBERON:0010889)	'dorsal margin' and (part_of some ectethmoid)	PATO:0000642	'fused with'	UBERON:0004866	'actinopterygian frontal bone'
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	UBERON:0004529 and (BFO:0000050 some (BSPO:0000029 and (BFO:0000050 some UBERON:0010889)))	'anatomical projection' and (part_of some ('antero-lateral region' and (part_of some ectethmoid)))	PATO:0000467	present		
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	BSPO:0000679 and (BFO:0000050 some UBERON:0010889)	'dorsal margin' and (part_of some ectethmoid)	PATO:0000642	'fused with'	UBERON:0004866	'actinopterygian frontal bone'
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	UBERON:0010889	ectethmoid	PATO:0000586	'increased size'		
49	Ventral lobe of tail supported by hypochordal radials extending beyond level of body wall	0	absent	UBERON_0018324	'hypochordal radial'	PATO:0000462	absent		
49	Ventral lobe of tail supported by hypochordal radials extending beyond level of body wall	1	present	UBERON_0018324	'hypochordal radial'	PATO:0000467	present		
50	p1 presence of tooth replacement at Lp1 position	0	absent	UNKNOWNTEMP:3862c8c3-40e0-4488-a240-f93bc32739eb	'tooth replacement'	PATO:0000462	absent		
50	p1 presence of tooth replacement at Lp1 position	1	presence	UNKNOWNTEMP:3862c8c3-40e0-4488-a240-f93bc32739eb	'tooth replacement'	PATO:0000467	present		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	0	greater than 1/2	UBERON_0018365	'supratemporal process'	PATO:0000122 and (PATO:increased_in_magnitude_relative_to some (PATO:0000122 and (BFO:0000052 some (BSPO:0000071 and (BFO:0000050 some UBERON:0000210)))))	length and (increased_in_magnitude_relative_to some (length and (inheres_in some ('anterior region' and (part_of some 'tetrapod parietal bone')))))		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	1	less than 1/2	UBERON_0018365	'supratemporal process'	PATO:0000122 and (PATO:decreased_in_magnitude_relative_to some (PATO:0000122 and (BFO:0000052 some (BSPO:0000071 and (BFO:0000050 some UBERON:0000210)))))	length and (decreased_in_magnitude_relative_to some (length and (inheres_in some ('anterior region' and (part_of some 'tetrapod parietal bone')))))		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	2	absent	UBERON_0018365	'supratemporal process'	PATO:0000462	absent		
52	Osteoderms, ventral surface of the body (E126)	0	absent	UBERON:2002053 and (BFO:0000050 some (BSPO:0000384 and (BFO:0000050 some UBERON:0000468)))	'bony plate' and (part_of some ('ventral surface' and (part_of some 'multi-cellular organism')))	PATO:0000462	absent		
52	Osteoderms, ventral surface of the body (E126)	1	present	UBERON:2002053 and (BFO:0000050 some (BSPO:0000384 and (BFO:0000050 some UBERON:0000468)))	'bony plate' and (part_of some ('ventral surface' and (part_of some 'multi-cellular organism')))	PATO:0000467	present		
53	BRC parietal, parietal foramina, number	0	one or two foramina	UBERON:0004111 and (BFO:0000050 some UBERON:0000210)	'anatomical conduit' and (part_of some 'tetrapod parietal bone')	PATOTEMP:499c1f37-c1fe-456a-86be-ce5f94a44782	single		
53	BRC parietal, parietal foramina, number	0	one or two foramina	UBERON:0004111 and (BFO:0000050 some UBERON:0000210)	'anatomical conduit' and (part_of some 'tetrapod parietal bone')	PATOTEMP:0c40ec8a-5635-4721-9bea-e57057db26f6	two		
53	BRC parietal, parietal foramina, number	1	numerous foramina	UBERON:0004111 and (BFO:0000050 some UBERON:0000210)	'anatomical conduit' and (part_of some 'tetrapod parietal bone')	PATO:0002118	multiple		
54	Lateral line passes through scales	0	absent	UBERON:1500003 and (BFO:0000050 some UBERON:0002542)	'lateral line canal' and (part_of some scale)	PATO:0000462	absent		
54	Lateral line passes through scales	1	present	UBERON:1500003 and (BFO:0000050 some UBERON:0002542)	'lateral line canal' and (part_of some scale)	PATO:0000467	present		
55	Coracoid foramen	0	enclosed by coracoid only	UBERON:2001737 and (PHENOSCAPE:extends_to some UBERON:0004743)	'coracoid foramen' and (extends_to some 'coracoid bone')	PATO:0000467	present		
55	Coracoid foramen	0	enclosed by coracoid only	UBERON:2001737 and (PHENOSCAPE:extends_to some UBERON:0006849)	'coracoid foramen' and (extends_to some scapula)	PATO:0000462	absent		
55	Coracoid foramen	1	enclosed by scapula and coracoid	UBERON:2001737 and (PHENOSCAPE:extends_to some UBERON:0004743)	'coracoid foramen' and (extends_to some 'coracoid bone')	PATO:0000467	present		
55	Coracoid foramen	1	enclosed by scapula and coracoid	UBERON:2001737 and (PHENOSCAPE:extends_to some UBERON:0006849)	'coracoid foramen' and (extends_to some scapula)	PATO:0000467	present		
55	Coracoid foramen	2	absent	UBERON:2001737	'coracoid foramen'	PATO:0000462	absent		
56	Prefrontal	0	present	UBERON:0010750	'prefrontal bone'	PATO:0000467	present		
56	Prefrontal	1	absent	UBERON:0010750	'prefrontal bone'	PATO:0000462	absent		
57	Posterior extension of orbit	0	absent - orbit is nearly circular	UBERON:0004867	'orbital cavity'	PATO:0000411	circular		
57	Posterior extension of orbit	1	present - orbit has elongated oval shape	UBERON:0004867	'orbital cavity'	PATO:0001154	elongated		
58	Four facetted articulation of exoccipital and atlas	0	absent	UBERON:0004905 and (UBERON:connects some UBERON:0001693) and (UBERON:connects some UBERON:0001092)	articulation and (connects some 'exoccipital bone') and (connects some 'cervical vertebra 1')	PATO:0000070	count		
58	Four facetted articulation of exoccipital and atlas	1	present	UBERON:0004905 and (UBERON:connects some UBERON:0001693) and (UBERON:connects some UBERON:0001092)	articulation and (connects some 'exoccipital bone') and (connects some 'cervical vertebra 1')	PATO:0000070	count		
59	Relative lengths of manual digit III and digit IV	0	IV longer	UBERON:0003623	'manual digit 3'	PATO:0000574	'decreased length'	UBERON:0003624	'manual digit 4'
59	Relative lengths of manual digit III and digit IV	1	III longer	UBERON:0003623	'manual digit 3'	PATO:0000573	'increased length'	UBERON:0003624	'manual digit 4'
60	Overall body depth	0	slender or intermediate, <50% of SL	UBERON:0000468	'multi-cellular organism'	PATO:0001595 and (PATO:decreased_in_magnitude_relative_to some (PATO:0000122 and (BFO:0000052 some UBERON:0000468)))	depth and (decreased_in_magnitude_relative_to some (length and (inheres_in some 'multi-cellular organism')))		
60	Overall body depth	1	deep bodied, depth of body greatest near midline and over 50% of SL	UBERON:0000468	'multi-cellular organism'	PATO:0001595 and (PATO:increased_in_magnitude_relative_to some (PATO:0000122 and (BFO:0000052 some UBERON:0000468)))	depth and (increased_in_magnitude_relative_to some (length and (inheres_in some 'multi-cellular organism')))		
61	Angular (RZ132)	0	present	UBERON:0011079	'angular bone'	PATO:0000467	present		
61	Angular (RZ132)	1	absent	UBERON:0011079	'angular bone'	PATO:0000462	absent		
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	0	absent	UBERON:0004111 and (UBERON:encloses some UBERON:0001649)	'anatomical conduit' and (encloses some 'glossopharyngeal nerve')	PATO:0001632	'anterior to'	UBERON:0004637	'otic capsule'
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	1	present	UBERON:0004111 and (UBERON:encloses some UBERON:0001649)	'anatomical conduit' and (encloses some 'glossopharyngeal nerve')	PATO:0001633	'posterior to'	UBERON:0004637	'otic capsule'
63	Acetabular buttress	0	small	UBERON:0006802	'acetabular rim'	PATO:0000587	'decreased size'		
63	Acetabular buttress	1	large, overhanging acetabulum	UBERON:0006802	'acetabular rim'	PATO:0000586	'increased size'		
63	Acetabular buttress	1	large, overhanging acetabulum	UBERON:0006802	'acetabular rim'	PATOTEMP:4f64ba78-f8f2-49ac-a6e4-a7a45344b603	overhanging	UBERON:0001269	'acetabular part of hip bone'
64	Peaked caudal keel (heightened relative to dorsal keels)	0	absent (keels equal)	UBERON:0011604 and (BFO:0000050 some (UBERON:0006071 and (BFO:0000050 some UBERON:0000975)))	'carina of sternum' and (part_of some ('caudal region' and (part_of some sternum)))	PATO:0000569	'decreased height'	UBERON:0011604 and (BFO:0000050 some (BSPO:0000079 and (BFO:0000050 some UBERON:0000975)))	'carina of sternum' and (part_of some ('dorsal region' and (part_of some sternum)))
64	Peaked caudal keel (heightened relative to dorsal keels)	1	present	UBERON:0011604 and (BFO:0000050 some (UBERON:0006071 and (BFO:0000050 some UBERON:0000975)))	'carina of sternum' and (part_of some ('caudal region' and (part_of some sternum)))	PATO:0000570	'increased height'	UBERON:0011604 and (BFO:0000050 some (BSPO:0000079 and (BFO:0000050 some UBERON:0000975)))	'carina of sternum' and (part_of some ('dorsal region' and (part_of some sternum)))
65	Origin of subclavian arteries	0	subclavian arteries displaced  cranially to originate from right or left third or fourth aortic arches	UBERON:0001533 and (PHENOSCAPE:extends_from some UBERON:0003120)	'subclavian artery' and (extends_from some 'aortic arch 3')	PATO:0000467	present		
65	Origin of subclavian arteries	0	subclavian arteries displaced  cranially to originate from right or left third or fourth aortic arches	UBERON:0001533 and (PHENOSCAPE:extends_from some UBERON:0003121)	'subclavian artery' and (extends_from some 'aortic arch 4')	PATO:0000467	present		
65	Origin of subclavian arteries	1	subclavian arteries originate far anteriorly, near carotids	UBERON:0001533 and (BSPO:0000103 some UBERON:3010217)	'subclavian artery' and (vicinity_of some carotid)	PATO:0000467	present		
65	Origin of subclavian arteries	2	subclavian arteries originate anterior to separation of internal and external carotids	UBERON:0001533 and (BSPO:0000096 some UBERON:3010219)	'subclavian artery' and (anterior_to some 'internal carotid')	PATO:0000467	present		
65	Origin of subclavian arteries	2	subclavian arteries originate anterior to separation of internal and external carotids	UBERON:0001533 and (BSPO:0000096 some UBERON:3010218)	'subclavian artery' and (anterior_to some 'external carotid')	PATO:0000467	present		
65	Origin of subclavian arteries	3							
66	Third cervical vertebra, osseous bridge from transverse process to the postzygapophysis:	0	absent	UBERON_0004612 and (BFO:0000051 some (UBERON:0004530 and (UBERON:connects some UBERON:0001077) and (UBERON:connects some UBERON:0001080)))	'cervical vertebra 3' and (has_part some ('bony projection' and (connects some 'transverse process of vertebra') and (connects some 'inferior articular process of vertebra')))	PATO:0000462	absent		
66	Third cervical vertebra, osseous bridge from transverse process to the postzygapophysis:	1	present	UBERON_0004612 and (BFO:0000051 some (UBERON:0004530 and (UBERON:connects some UBERON:0001077) and (UBERON:connects some UBERON:0001080)))	'cervical vertebra 3' and (has_part some ('bony projection' and (connects some 'transverse process of vertebra') and (connects some 'inferior articular process of vertebra')))	PATO:0000467	present		
67	Premaxilla, fusion into single element (LC00-1)	0	absent, paired premaxillae	UBERON:0002244 and (BSPO:0000120 some UBERON:0000468)	premaxilla and (in_left_side_of some 'multi-cellular organism')	PATO:0000651	'unfused from'	UBERON:0002244 and (BSPO:0000121 some UBERON:0000468)	premaxilla and (in_right_side_of some 'multi-cellular organism')
67	Premaxilla, fusion into single element (LC00-1)	1	present	UBERON:0002244 and (BSPO:0000120 some UBERON:0000468)	premaxilla and (in_left_side_of some 'multi-cellular organism')	PATO:0000642	'fused with'	UBERON:0002244 and (BSPO:0000121 some UBERON:0000468)	premaxilla and (in_right_side_of some 'multi-cellular organism')
68	Hyoid articular area on posterolateral angle of otic capsule	0	absent	UBERON:4100003 and (BFO:0000050 some (UBERON:0001685 and (RO:0002150 some (BSPO:0000028 and (BFO:0000050 some UBERON:0004637)))))	'articular surface' and (part_of some ('hyoid bone' and (connected_to some ('postero-lateral region' and (part_of some 'otic capsule')))))	PATO:0000462	absent		
68	Hyoid articular area on posterolateral angle of otic capsule	1	present	UBERON:4100003 and (BFO:0000050 some (UBERON:0001685 and (RO:0002150 some (BSPO:0000028 and (BFO:0000050 some UBERON:0004637)))))	'articular surface' and (part_of some ('hyoid bone' and (connected_to some ('postero-lateral region' and (part_of some 'otic capsule')))))	PATO:0000467	present		
69	Broad suborbital shelf	0	absent	UBERON:0004529 and (BFO:0000050 some UBERON:2000223)	'anatomical projection' and (part_of some 'infraorbital 1')	PATO:0000599	'decreased width'		
69	Broad suborbital shelf	1	present	UBERON:0004529 and (BFO:0000050 some UBERON:2000223)	'anatomical projection' and (part_of some 'infraorbital 1')	PATO:0000600	'increased width'		
70	Palatine, secondary palate formed around choanal groove (E43)	0	absent	UBERON:0001716 and (UBERON:encloses some UBERON:0010425)	'secondary palate' and (encloses some 'internal naris')	PATO:0000462	absent		
70	Palatine, secondary palate formed around choanal groove (E43)	1	present, ventromedial fold partly hide the choanal groove	UBERON:0001716 and (UBERON:encloses some UBERON:0010425)	'secondary palate' and (encloses some 'internal naris')	PATO:0000467	present		
70	Palatine, secondary palate formed around choanal groove (E43)	1	present, ventromedial fold partly hide the choanal groove	UBERON:0004529 and (BFO:0000050 some (BSPO:0000049 and (BFO:0000050 some UBERON:0001682)))	'anatomical projection' and (part_of some ('ventro-medial margin' and (part_of some 'palatine bone')))	PATOTEMP:fd76a9ba-0b26-4ccb-9e4a-7bd0efe1ebc7	'covered by'	UBERON:0010425	'internal naris'
70	Palatine, secondary palate formed around choanal groove (E43)	2	present, ventromedial processes hide most or all of the dorsomedial processes	UBERON:0001716 and (UBERON:encloses some UBERON:0010425)	'secondary palate' and (encloses some 'internal naris')	PATO:0000467	present		
70	Palatine, secondary palate formed around choanal groove (E43)	2	present, ventromedial processes hide most or all of the dorsomedial processes	UBERON:0004529 and (BFO:0000050 some (BSPO:0000049 and (BFO:0000050 some UBERON:0001682)))	'anatomical projection' and (part_of some ('ventro-medial margin' and (part_of some 'palatine bone')))	PATOTEMP:fd76a9ba-0b26-4ccb-9e4a-7bd0efe1ebc7	'covered by'	UBERON:0004529 and (BFO:0000050 some (BSPO:0000048 and (BFO:0000050 some UBERON:0001682)))	'anatomical projection' and (part_of some ('dorso-medial margin' and (part_of some 'palatine bone')))
70	Palatine, secondary palate formed around choanal groove (E43)	3	contact at midline	UBERON:0001716 and (UBERON:encloses some UBERON:0010425)	'secondary palate' and (encloses some 'internal naris')	PATO:0000467	present		
70	Palatine, secondary palate formed around choanal groove (E43)	3	contact at midline	UBERON:0001682 and (BSPO:0000120 some UBERON:0000468)	'palatine bone' and (in_left_side_of some 'multi-cellular organism')	PATO:0001961	'in contact with'	UBERON:0001682 and (BSPO:0000121 some UBERON:0000468)	'palatine bone' and (in_right_side_of some 'multi-cellular organism')
71	Foramen orbitonasale	0	absent	UBERONTEMP:292e2e93-97c8-4cb6-8aa6-70884dab60d4	'foramen orbitinasale'	PATO:0000462	absent		
71	Foramen orbitonasale	1	represented by a medial indentation on the lacrimal and a dorsal indentation on the palatine	UBERONTEMP:292e2e93-97c8-4cb6-8aa6-70884dab60d4 and (PHENOSCAPE:extends_to some UBERON:0001680)	'foramen orbitinasale' and (extends_to some 'lacrimal bone')	PATO:0000467	present		
71	Foramen orbitonasale	1	represented by a medial indentation on the lacrimal and a dorsal indentation on the palatine	UBERONTEMP:292e2e93-97c8-4cb6-8aa6-70884dab60d4 and (PHENOSCAPE:extends_to some UBERON:0001682)	'foramen orbitinasale' and (extends_to some 'palatine bone')	PATO:0000467	present		
71	Foramen orbitonasale	2	enclosed between the prefrontal, lacrimal and palatine (or prefrontal, maxilla and palatine)	UBERON:0001682 and (UBERON:encloses some UBERONTEMP:292e2e93-97c8-4cb6-8aa6-70884dab60d4)	'palatine bone' and (encloses some 'foramen orbitinasale')	PATO:0000467	present		
71	Foramen orbitonasale	2	enclosed between the prefrontal, lacrimal and palatine (or prefrontal, maxilla and palatine)	UBERON:0001680 and (UBERON:encloses some UBERONTEMP:292e2e93-97c8-4cb6-8aa6-70884dab60d4)	'lacrimal bone' and (encloses some 'foramen orbitinasale')	PATO:0000467	present		
71	Foramen orbitonasale	2	enclosed between the prefrontal, lacrimal and palatine (or prefrontal, maxilla and palatine)	UBERON:0010750 and (UBERON:encloses some UBERONTEMP:292e2e93-97c8-4cb6-8aa6-70884dab60d4)	'prefrontal bone' and (encloses some 'foramen orbitinasale')	PATO:0000467	present		
72	Calcaneum, Cuboid facet, notch on lateral margin	0	absent	UBERON:0004704 and (BFO:0000050 some (BSPO:0000682 and (BFO:0000050 some UBERON:0011964)))	'bone fossa' and (part_of some ('lateral margin' and (part_of some 'calcaneocuboid joint')))	PATO:0000462	absent		
72	Calcaneum, Cuboid facet, notch on lateral margin	1	present	UBERON:0004704 and (BFO:0000050 some (BSPO:0000682 and (BFO:0000050 some UBERON:0011964)))	'bone fossa' and (part_of some ('lateral margin' and (part_of some 'calcaneocuboid joint')))	PATO:0000467	present		
73	Coracoid, posterior emargination (E113)	0	absent	UBERON:0006846 and (BFO:0000050 some (BSPO:0000672 and (BFO:0000050 some UBERON:0004743)))	groove and (part_of some ('posterior margin' and (part_of some 'coracoid bone')))	PATO:0000462	absent		
73	Coracoid, posterior emargination (E113)	1	present	UBERON:0006846 and (BFO:0000050 some (BSPO:0000672 and (BFO:0000050 some UBERON:0004743)))	groove and (part_of some ('posterior margin' and (part_of some 'coracoid bone')))	PATO:0000467	present		
74	Ectopterygoid teeth	0	present	UBERON:0003672 and (UBERON:attaches_to some UBERON:0011634)	dentition and (attaches_to some 'ectopterygoid bone')	PATO:0000467	present		
74	Ectopterygoid teeth	1	absent	UBERON:0003672 and (UBERON:attaches_to some UBERON:0011634)	dentition and (attaches_to some 'ectopterygoid bone')	PATO:0000462	absent		
75	Parasphenoid wings	0	present, parasphenoid broad posteriorly	UBERON:0004529 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERON:0004745)))	'anatomical projection' and (part_of some ('posterior region' and (part_of some parasphenoid)))	PATO:0000467	present		
75	Parasphenoid wings	0	present, parasphenoid broad posteriorly	BSPO:0000072 and (BFO:0000050 some UBERON:0004745)	'posterior region' and (part_of some parasphenoid)	PATO:0000600	'increased width'		
75	Parasphenoid wings	1	absent, parasphenoid narrow posteriorly	UBERON:0004529 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERON:0004745)))	'anatomical projection' and (part_of some ('posterior region' and (part_of some parasphenoid)))	PATO:0000462	absent		
75	Parasphenoid wings	1	absent, parasphenoid narrow posteriorly	BSPO:0000072 and (BFO:0000050 some UBERON:0004745)	'posterior region' and (part_of some parasphenoid)	PATO:0000599	'decreased width'		
76	Mouth length, including maxillary shank	0	reaching vertical through rostral margin of orbit	UBERON:0002397	maxilla	PATO:0001590	'overlap with'	BSPO:0000671 and (BFO:0000050 some UBERON:2001967)	'anterior margin' and (part_of some orbit)
76	Mouth length, including maxillary shank	1	not reaching vertical through rostral margin of orbit	UBERON:0002397	maxilla	PATO:0001505	'separated from'	BSPO:0000671 and (BFO:0000050 some UBERON:2001967)	'anterior margin' and (part_of some orbit)
77	Prootic, entocarotid fossa (GNC30)	0	present as distinct fossa within the recessus vena jugularis	UBERON_0018318	'entocarotid fossa'	PATO:0000463	conspicuous		
77	Prootic, entocarotid fossa (GNC30)	1	reduced/absent	UBERON_0018318	'entocarotid fossa'	PATO:0000464	inconspicuous		
77	Prootic, entocarotid fossa (GNC30)	1	reduced/absent	UBERON_0018318	'entocarotid fossa'	PATO:0000462	absent		
78	M. sternohyoideus (AM03-92)	0	absent	UBERON:0001107	'sternohyoid muscle'	PATO:0000462	absent		
78	M. sternohyoideus (AM03-92)	1	present	UBERON:0001107	'sternohyoid muscle'	PATO:0000467	present		
79	MEB petrosal, pars canalicularis, incus contact, presence	0	absent	UBERON:0001694 and (RO:0002150 some UBERON:0001688)	'petrous part of temporal bone' and (connected_to some incus)	PATO:0000462	absent		
79	MEB petrosal, pars canalicularis, incus contact, presence	1	present	UBERON:0001694 and (RO:0002150 some UBERON:0001688)	'petrous part of temporal bone' and (connected_to some incus)	PATO:0000467	present		
80	Development - Trophoblast presence	0	absent	UBERON:0000088	trophoblast	PATO:0000462	absent		
80	Development - Trophoblast presence	1	present	UBERON:0000088	trophoblast	PATO:0000467	present		
81	Myology - M. extensor pollicis brevis insertion on second phalanx of digit I presence	0	absent	UBERONTEMP:0eca0bcc-9e29-446d-bd9a-619176176347 and (UBERON:has_muscle_insertion some (UBERON:4100005 and (BFO:0000050 some UBERON:0006048)))	'extensor pollicis brevis muscle' and (has_muscle_insertion some ('second phalanx' and (part_of some 'digit 1')))	PATO:0000462	absent		
