Character	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label	
38	Squamation, bony tubercles	0	absent	UBERON:0005813	tubercle	PATO:0000462	absent		
38	Squamation, bony tubercles	1	present as individual tubercular osteoderms	UBERON:0005813	tubercle	PATO:0000467	present		
38	Squamation, bony tubercles	2	present as osteoscutes covered with multiple tubercles	UBERON:0005813 and (BFO:0000050 some UBERONTEMP:080c03c2-7703-4e20-86a6-92044baec6b3)	tubercle and (part_of some osteoscute)	PATO:0000467	present		
39	Pitting on dorsal osteoderms	0	absent	UBERONTEMP:2e068f89-ba31-4035-b718-01a2728a7346 and (BFO:0000053 some PATOTEMP:6734e62a-dd4a-43cc-8e59-c6ac7280e12c)	'dorsal osteoderm' and (bearer_of some pitted)	PATO:0000462	absent		
39	Pitting on dorsal osteoderms	1	present as subspherical pits	UBERONTEMP:2e068f89-ba31-4035-b718-01a2728a7346 and (BFO:0000053 some PATOTEMP:6734e62a-dd4a-43cc-8e59-c6ac7280e12c)	'dorsal osteoderm' and (bearer_of some pitted)	PATO:0001925	'surface feature shape'		
39	Pitting on dorsal osteoderms	2	present as elongate pits	UBERONTEMP:2e068f89-ba31-4035-b718-01a2728a7346 and (BFO:0000053 some PATOTEMP:6734e62a-dd4a-43cc-8e59-c6ac7280e12c)	'dorsal osteoderm' and (bearer_of some pitted)	PATO:0001925	'surface feature shape'		
39	Pitting on dorsal osteoderms	3	mixture of subspherical and elongate pits	UBERONTEMP:2e068f89-ba31-4035-b718-01a2728a7346 and (BFO:0000053 some PATOTEMP:6734e62a-dd4a-43cc-8e59-c6ac7280e12c)	'dorsal osteoderm' and (bearer_of some pitted)	PATO:0001925	'surface feature shape'		
40	RPL nasal, anterior edge, shape	0	midline is positioned posterior to lateral extremity	BSPO:0000071 and (BFO:0000050 some UBERON:0001681)	'anterior region' and (part_of some 'nasal bone')	PATO:0001633	'posterior to'	BSPO:0000082 and (BFO:0000050 some UBERON:0001681)	'lateral region' and (part_of some 'nasal bone')
40	RPL nasal, anterior edge, shape	1	relatively straight	BSPO:0000071 and (BFO:0000050 some UBERON:0001681)	'anterior region' and (part_of some 'nasal bone')	PATO:0002180	straight		
40	RPL nasal, anterior edge, shape	2	midline is positioned anterior to lateral extremity	BSPO:0000071 and (BFO:0000050 some UBERON:0001681)	'anterior region' and (part_of some 'nasal bone')	PATO:0001632	'anterior to'	BSPO:0000082 and (BFO:0000050 some UBERON:0001681)	'lateral region' and (part_of some 'nasal bone')
41	Pelvic plate semicircular with anterolateral concavity	0	absent	UBERONTEMP:77dc0e17-6de8-4115-a7f6-9e692dab9029	'pelvic plate'	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0002232)	shape and (not some semicircular)		
41	Pelvic plate semicircular with anterolateral concavity	0	absent	BSPO:0000029 and (BFO:0000050 some UBERONTEMP:77dc0e17-6de8-4115-a7f6-9e692dab9029)	'antero-lateral region' and (part_of some 'pelvic plate')	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0001857)	shape and (not some concave)		
41	Pelvic plate semicircular with anterolateral concavity	1	present	UBERONTEMP:77dc0e17-6de8-4115-a7f6-9e692dab9029	'pelvic plate'	PATO:0002232	semicircular		
41	Pelvic plate semicircular with anterolateral concavity	1	present	BSPO:0000029 and (BFO:0000050 some UBERONTEMP:77dc0e17-6de8-4115-a7f6-9e692dab9029)	'antero-lateral region' and (part_of some 'pelvic plate')	PATO:0001857	concave		
42	Maxillary tooth cross-section	0	labiolingually compressed	UBERON:0011593	'maxillary tooth'	PATOTEMP:29ad821b-73f5-4581-b432-4ebe605ca098	'labiolingually compressed'		
42	Maxillary tooth cross-section	1	nearly circular	UBERON:0011593	'maxillary tooth'	PATO:0002397	subcircular		
42	Maxillary tooth cross-section	2	mesiodistally compressed	UBERON:0011593	'maxillary tooth'	PATOTEMP:087499bc-048c-457c-9c34-825be4871066	'mesiodistally compressed'		
43	Shape of atlas centrum in ventral view:	0	roughly equal in length to postatlantals	BSPO:0000084 and (BFO:0000050 some UBERON:0001092)	'ventral region' and (part_of some 'cervical vertebra 1')	PATOTEMP:08f33581-2b05-477a-9213-dda0e0972f7a	'equal length'	UBERON:0002412 and (BSPO:0000099 some UBERON:0001092)	vertebra and (posterior_to some 'cervical vertebra 1')
43	Shape of atlas centrum in ventral view:	1	much shorter	BSPO:0000084 and (BFO:0000050 some UBERON:0001092)	'ventral region' and (part_of some 'cervical vertebra 1')	PATO:0000574	'decreased length'	UBERON:0002412 and (BSPO:0000099 some UBERON:0001092)	vertebra and (posterior_to some 'cervical vertebra 1')
43	Shape of atlas centrum in ventral view:	2	longer	BSPO:0000084 and (BFO:0000050 some UBERON:0001092)	'ventral region' and (part_of some 'cervical vertebra 1')	PATO:0000573	'increased length'	UBERON:0002412 and (BSPO:0000099 some UBERON:0001092)	vertebra and (posterior_to some 'cervical vertebra 1')
44	Axial radials articulate with pre-and post-axial radials	0	absent	UBERONTEMP:8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0	'axial radial'	PATO:0001505	'separated from'	UBERONTEMP:f8e06136-ea33-4350-86f8-ae94bee54e43	'post-axial radial'
44	Axial radials articulate with pre-and post-axial radials	0	absent	UBERONTEMP:8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0	'axial radial'	PATO:0001505	'separated from'	UBERONTEMP:1464c6a6-3dfd-4012-a7f9-2345d6c35a4d	'pre-axial radial'
44	Axial radials articulate with pre-and post-axial radials	1	present	UBERONTEMP:8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0	'axial radial'	PATO:0002278	'articulated with'	UBERONTEMP:1464c6a6-3dfd-4012-a7f9-2345d6c35a4d	'pre-axial radial'
44	Axial radials articulate with pre-and post-axial radials	1	present	UBERONTEMP:8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0	'axial radial'	PATO:0002278	'articulated with'	UBERONTEMP:f8e06136-ea33-4350-86f8-ae94bee54e43	'post-axial radial'
45	Claspers with 'toothed' plate	0	absent	UBERON:0010516	clasper	PATO:0000141	structure		
45	Claspers with 'toothed' plate	1	present	UBERON:0010516	clasper	PATO:0000141	structure		
46	Central figure and surrounding segments on dorsal osteoderms	0	absent	UBERONTEMP:56dad3b4-46b2-4823-a7b2-88a10ef98ae3 and (BFO:0000050 some UBERONTEMP:2e068f89-ba31-4035-b718-01a2728a7346)	'central figure' and (part_of some 'dorsal osteoderm')	PATO:0000462	absent		
46	Central figure and surrounding segments on dorsal osteoderms	0	absent	UBERON:0000914 and (BFO:0000050 some UBERONTEMP:2e068f89-ba31-4035-b718-01a2728a7346)	'organismal segment' and (part_of some 'dorsal osteoderm')	PATO:0000462	absent		
46	Central figure and surrounding segments on dorsal osteoderms	1	present	UBERONTEMP:56dad3b4-46b2-4823-a7b2-88a10ef98ae3 and (BFO:0000050 some UBERONTEMP:2e068f89-ba31-4035-b718-01a2728a7346)	'central figure' and (part_of some 'dorsal osteoderm')	PATO:0000467	present		
46	Central figure and surrounding segments on dorsal osteoderms	1	present	UBERON:0000914 and (BFO:0000050 some UBERONTEMP:2e068f89-ba31-4035-b718-01a2728a7346)	'organismal segment' and (part_of some 'dorsal osteoderm')	PATO:0000467	present		
47	Retroarticular process composition	0	composed of articular only	UBERON:3000543	'retroarticular process'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:2001805	'articular bone'
47	Retroarticular process composition	1	composed of several bones (three of: surangular, articular, angular, prearticular)	UBERON:3000543	'retroarticular process'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0011636	'surangular bone'
47	Retroarticular process composition	1	composed of several bones (three of: surangular, articular, angular, prearticular)	UBERON:3000543	'retroarticular process'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:2001805	'articular bone'
47	Retroarticular process composition	1	composed of several bones (three of: surangular, articular, angular, prearticular)	UBERON:3000543	'retroarticular process'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0011079	'angular bone'
47	Retroarticular process composition	1	composed of several bones (three of: surangular, articular, angular, prearticular)	UBERON:3000543	'retroarticular process'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0011637	'prearticular bone'
47	Retroarticular process composition	1	composed of several bones (three of: surangular, articular, angular, prearticular)	UBERON:3000543	'retroarticular process'	PATO:0001890	tripartite		
48	Ectethmoid:	0	no anterior or lateral expansion	BSPO:0000071 and (BFO:0000050 some UBERON:0010889)	'anterior region' and (part_of some ectethmoid)	PATO:0000587	'decreased size'		
48	Ectethmoid:	0	no anterior or lateral expansion	BSPO:0000082 and (BFO:0000050 some UBERON:0010889)	'lateral region' and (part_of some ectethmoid)	PATO:0000587	'decreased size'		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	UBERON:0010889	ectethmoid	PATO:0002253	platelike		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	BSPO:0000071 and (BFO:0000050 some UBERON:0010889)	'anterior region' and (part_of some ectethmoid)	PATO:0000586	'increased size'		
48	Ectethmoid:	1	greatly expanded anteriorly, plate-like, with dorsal margin largely fused with frontals	BSPO:0000679 and (BFO:0000050 some UBERON:0010889)	'dorsal margin' and (part_of some ectethmoid)	PATO:0000642	'fused with'	UBERON:0000209	'tetrapod frontal bone'
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	UBERON:0010889	ectethmoid	PATO:0002376	inflated		
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	BSPO:0000029 and (BFO:0000050 some UBERON:0010889)	'antero-lateral region' and (part_of some ectethmoid)	PATO:0000586	'increased size'		
48	Ectethmoid:	2	greatly expanded anterolaterally, inflated, with dorsal margin largely fused with frontals	BSPO:0000679 and (BFO:0000050 some UBERON:0010889)	'dorsal margin' and (part_of some ectethmoid)	PATO:0000642	'fused with'	UBERON:0000209	'tetrapod frontal bone'
49	Ventral lobe of tail supported by hypochordal radials extending beyond level of body wall	0	absent	UBERONTEMP:df278a3c-58fe-4442-9611-22473117a50d	'hypochordal radial'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:cff1bd0c-3563-4142-af20-cbc4d984b6f6)	position and (not some 'extends beyond')	UBERON:0000309	'body wall'
49	Ventral lobe of tail supported by hypochordal radials extending beyond level of body wall	1	present	UBERONTEMP:df278a3c-58fe-4442-9611-22473117a50d	'hypochordal radial'	PATOTEMP:cff1bd0c-3563-4142-af20-cbc4d984b6f6	'extends beyond'	UBERON:0000309	'body wall'
50	p1 presence of tooth replacement at Lp1 position	0	absent	UNKNOWNTEMP:3862c8c3-40e0-4488-a240-f93bc32739eb and (BFO:0000052 some UBERONTEMP:31f522c3-c02f-42a7-b998-4881dffb8536)	'tooth replacement' and (inheres_in some 'lower premolar 1')	PATO:0000462	absent		
50	p1 presence of tooth replacement at Lp1 position	1	presence	UNKNOWNTEMP:3862c8c3-40e0-4488-a240-f93bc32739eb and (BFO:0000052 some UBERONTEMP:31f522c3-c02f-42a7-b998-4881dffb8536)	'tooth replacement' and (inheres_in some 'lower premolar 1')	PATO:0000467	present		
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	0	greater than 1/2	UBERONTEMP:4d719e1e-df5d-4735-9490-45e6e22b549a and (RO:0002220 some UBERONTEMP:2937dfe8-d5be-48e6-a67e-2f1c11dbc7d5)	'supratemporal process' and (adjacent_to some 'parietal notch')	PATO:0000573	'increased length'	BSPO:0000070 and (BFO:0000050 some UBERON:0000210) and (BSPO:0000096 some UBERONTEMP:2937dfe8-d5be-48e6-a67e-2f1c11dbc7d5)	'anatomical region' and (part_of some 'tetrapod parietal bone') and (anterior_to some 'parietal notch')
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	1	less than 1/2	UBERONTEMP:4d719e1e-df5d-4735-9490-45e6e22b549a and (RO:0002220 some UBERONTEMP:2937dfe8-d5be-48e6-a67e-2f1c11dbc7d5)	'supratemporal process' and (adjacent_to some 'parietal notch')	PATO:0000574	'decreased length'	BSPO:0000070 and (BFO:0000050 some UBERON:0000210) and (BSPO:0000096 some UBERONTEMP:2937dfe8-d5be-48e6-a67e-2f1c11dbc7d5)	'anatomical region' and (part_of some 'tetrapod parietal bone') and (anterior_to some 'parietal notch')
51	Parietal, supratemporal processes length from the level of the parietal notch compared to the parietal anterior to that point (G30)	2	absent	UBERONTEMP:4d719e1e-df5d-4735-9490-45e6e22b549a	'supratemporal process'	PATO:0000462	absent		
52	Osteoderms, ventral surface of the body (E126)	0	absent	UBERON:2002053 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0000468)))	'bony plate' and (part_of some ('ventral region' and (part_of some 'multi-cellular organism')))	PATO:0000462	absent		
52	Osteoderms, ventral surface of the body (E126)	1	present	UBERON:2002053 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0000468)))	'bony plate' and (part_of some ('ventral region' and (part_of some 'multi-cellular organism')))	PATO:0000467	present		
53	BRC parietal, parietal foramina, number	0	one or two foramina	UBERON:0004111 and (BFO:0000050 some UBERON:0000210)	'anatomical conduit' and (part_of some 'tetrapod parietal bone')	PATO:0000070	count		
53	BRC parietal, parietal foramina, number	1	numerous foramina	UBERON:0004111 and (BFO:0000050 some UBERON:0000210)	'anatomical conduit' and (part_of some 'tetrapod parietal bone')	PATO:0000070	count		
54	Lateral line passes through scales	0	absent	UBERON:0010202	'lateral line'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343)	position and (not some 'passes through')	UBERON:0002542	scale
54	Lateral line passes through scales	1	present	UBERON:0010202	'lateral line'	PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343	'passes through'	UBERON:0002542	scale
55	Coracoid foramen	0	enclosed by coracoid only	UBERON:2001737	'coracoid foramen'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:0004743	'coracoid bone'
55	Coracoid foramen	1	enclosed by scapula and coracoid	UBERON:2001737	'coracoid foramen'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:0004743	'coracoid bone'
55	Coracoid foramen	1	enclosed by scapula and coracoid	UBERON:2001737	'coracoid foramen'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:0006849	scapula
55	Coracoid foramen	2	absent	UBERON:2001737	'coracoid foramen'	PATO:0000462	absent		
56	Prefrontal	0	present	UBERON:0010750	'prefrontal bone'	PATO:0000467	present		
56	Prefrontal	1	absent	UBERON:0010750	'prefrontal bone'	PATO:0000462	absent		
57	Posterior extension of orbit	0	absent - orbit is nearly circular	UBERON:2001967	orbit	PATO:0002397	subcircular		
57	Posterior extension of orbit	1	present - orbit has elongated oval shape	UBERON:2001967	orbit	PATO:0001891	ovate		
58	Four facetted articulation of exoccipital and atlas	0	absent	UBERONTEMP:564591e3-9bc7-4328-88bd-e9847b5c0d87 and (BFO:0000050 some UBERONTEMP:372c02ad-f2bd-4cf8-b55c-9b686c3d62f4)	facet and (part_of some 'exoccipital-atlas joint')	PATO:0000070	count		
58	Four facetted articulation of exoccipital and atlas	0	absent	UBERONTEMP:564591e3-9bc7-4328-88bd-e9847b5c0d87 and (BFO:0000050 some UBERONTEMP:372c02ad-f2bd-4cf8-b55c-9b686c3d62f4)	facet and (part_of some 'exoccipital-atlas joint')	PATO:0000141	structure		
58	Four facetted articulation of exoccipital and atlas	1	present	UBERONTEMP:564591e3-9bc7-4328-88bd-e9847b5c0d87 and (BFO:0000050 some UBERONTEMP:372c02ad-f2bd-4cf8-b55c-9b686c3d62f4)	facet and (part_of some 'exoccipital-atlas joint')	PATO:0000070	count		
58	Four facetted articulation of exoccipital and atlas	1	present	UBERONTEMP:564591e3-9bc7-4328-88bd-e9847b5c0d87 and (BFO:0000050 some UBERONTEMP:372c02ad-f2bd-4cf8-b55c-9b686c3d62f4)	facet and (part_of some 'exoccipital-atlas joint')	PATO:0000141	structure		
59	Relative lengths of manual digit III and digit IV	0	IV longer	UBERON:0003624	'manual digit 4'	PATO:0000573	'increased length'	UBERON:0003623	'manual digit 3'
59	Relative lengths of manual digit III and digit IV	1	III longer	UBERON:0003623	'manual digit 3'	PATO:0000573	'increased length'	UBERON:0003624	'manual digit 4'
60	Overall body depth	0	slender or intermediate, <50% of SL	UBERON:0000468	'multi-cellular organism'	PATO:0002212	slender		
60	Overall body depth	0	slender or intermediate, <50% of SL	UBERON:0000468	'multi-cellular organism'	PATOTEMP:3e330874-e8c0-487c-9288-3dd24b00881e	'intermediate depth'		
60	Overall body depth	1	deep bodied, depth of body greatest near midline and over 50% of SL	UBERON:0000468	'multi-cellular organism'	PATO:0001596	'increased depth'		
61	Angular (RZ132)	0	present	UBERON:0011079	'angular bone'	PATO:0000467	present		
61	Angular (RZ132)	1	absent	UBERON:0011079	'angular bone'	PATO:0000462	absent		
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	0	absent	UBERONTEMP:9ca0bda7-9111-4f59-bc72-5d47bc3d7d61	'foramen for glossopharyngeal nerve'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:806b4c46-359e-4bdb-ab4d-651f1f542e60)	position and (not some 'exits through')	BSPO:0000079 and (BSPO:0000099 some UBERON:0004637)	'dorsal region' and (posterior_to some 'otic capsule')
62	Glossopharyngeal nerve foramen exits dorsally, posterior to otic capsule	1	present	UBERONTEMP:9ca0bda7-9111-4f59-bc72-5d47bc3d7d61	'foramen for glossopharyngeal nerve'	PATOTEMP:806b4c46-359e-4bdb-ab4d-651f1f542e60	'exits through'	BSPO:0000079 and (BSPO:0000099 some UBERON:0004637)	'dorsal region' and (posterior_to some 'otic capsule')
63	Acetabular buttress	0	small	UBERONTEMP:cb7c3969-f86b-406f-91c8-55edd9cc9afa	'acetabular buttress'	PATO:0000587	'decreased size'		
63	Acetabular buttress	1	large, overhanging acetabulum	UBERONTEMP:cb7c3969-f86b-406f-91c8-55edd9cc9afa	'acetabular buttress'	PATO:0000586	'increased size'	UBERON:0001269	'acetabular part of hip bone'
63	Acetabular buttress	1	large, overhanging acetabulum	UBERONTEMP:cb7c3969-f86b-406f-91c8-55edd9cc9afa	'acetabular buttress'	PATOTEMP:4f64ba78-f8f2-49ac-a6e4-a7a45344b603	overhanging	UBERON:0001269	'acetabular part of hip bone'
64	Peaked caudal keel (heightened relative to dorsal keels)	0	absent (keels equal)	UBERONTEMP:2ce13942-7494-4362-88e4-998b6b265619	'caudal keel'	PATOTEMP:0bedf10a-5d59-4a03-894a-3d057303b20e	'equal height'	UBERONTEMP:b6073a7c-f7d2-4395-87df-aee1b129357b	'dorsal keel'
64	Peaked caudal keel (heightened relative to dorsal keels)	1	present	UBERONTEMP:2ce13942-7494-4362-88e4-998b6b265619	'caudal keel'	PATO:0000570	'increased height'	UBERONTEMP:b6073a7c-f7d2-4395-87df-aee1b129357b	'dorsal keel'
65	Origin of subclavian arteries	0	subclavian arteries displaced  cranially to originate from right or left third or fourth aortic arches	UBERON:0001533	'subclavian artery'	PATOTEMP:2ed71749-ce64-49f4-a0f9-fded4f421183	'originate from'	UBERON:0003120	'aortic arch 3'
65	Origin of subclavian arteries	0	subclavian arteries displaced  cranially to originate from right or left third or fourth aortic arches	UBERON:0001533	'subclavian artery'	PATOTEMP:2ed71749-ce64-49f4-a0f9-fded4f421183	'originate from'	UBERON:0003121	'aortic arch 4'
65	Origin of subclavian arteries	1	subclavian arteries originate far anteriorly, near carotids	UBERON:0001533	'subclavian artery'	PATOTEMP:2ed71749-ce64-49f4-a0f9-fded4f421183	'originate from'	UBERON:0001530	'common carotid artery plus branches'
65	Origin of subclavian arteries	2	subclavian arteries originate anterior to separation of internal and external carotids	UBERON:0001533	'subclavian artery'	PATOTEMP:2ed71749-ce64-49f4-a0f9-fded4f421183	'originate from'	BSPO:0000070 and (BSPO:0000096 some UBERON:3010219) and (BSPO:0000096 some UBERON:3010218)	'anatomical region' and (anterior_to some 'internal carotid') and (anterior_to some 'external carotid')
65	Origin of subclavian arteries	3							
66	Third cervical vertebra, osseous bridge from transverse process to the postzygapophysis:	0	absent	UBERON:0004529 and (PHENOSCAPE:extends_from some UBERON:2000911) and (PHENOSCAPE:extends_to some (UBERON:0001080 and (BFO:0000050 some UBERON:0004612)))	'anatomical projection' and (extends_from some 'transverse process of neural arch 3') and (extends_to some ('inferior articular process of vertebra' and (part_of some 'mammalian cervical vertebra 3')))	PATO:0000462	absent		
66	Third cervical vertebra, osseous bridge from transverse process to the postzygapophysis:	1	present	UBERON:0004529 and (PHENOSCAPE:extends_from some UBERON:2000911) and (PHENOSCAPE:extends_to some (UBERON:0001080 and (BFO:0000050 some UBERON:0004612)))	'anatomical projection' and (extends_from some 'transverse process of neural arch 3') and (extends_to some ('inferior articular process of vertebra' and (part_of some 'mammalian cervical vertebra 3')))	PATO:0000467	present		
67	Premaxilla, fusion into single element (LC00-1)	0	absent, paired premaxillae	UBERON:0002244 and (BSPO:0000120 some UBERON:0000468)	premaxilla and (in_left_side_of some 'multi-cellular organism')	PATO:0001505	'separated from'	UBERON:0002244 and (BSPO:0000121 some UBERON:0000468)	premaxilla and (in_right_side_of some 'multi-cellular organism')
67	Premaxilla, fusion into single element (LC00-1)	1	present	UBERON:0002244 and (BSPO:0000120 some UBERON:0000468)	premaxilla and (in_left_side_of some 'multi-cellular organism')	PATO:0000642	'fused with'	UBERON:0002244 and (BSPO:0000121 some UBERON:0000468)	premaxilla and (in_right_side_of some 'multi-cellular organism')
68	Hyoid articular area on posterolateral angle of otic capsule	0	absent	UBERONTEMP:e1c1764a-61b5-4dce-8a59-7ca5a9de0a0b	'hyoid articular area'	PATO:0000140	position	UBERON:0004637	'otic capsule'
68	Hyoid articular area on posterolateral angle of otic capsule	1	present	UBERONTEMP:e1c1764a-61b5-4dce-8a59-7ca5a9de0a0b	'hyoid articular area'	PATO:0000140	position	UBERON:0004637	'otic capsule'
69	Broad suborbital shelf	0	absent	UBERONTEMP:2b933bd2-0562-4624-8d49-ec5325a2da54 and (BFO:0000053 some PATO:0002359)	'suborbital shelf' and (bearer_of some broad)	PATO:0000462	absent		
69	Broad suborbital shelf	1	present	UBERONTEMP:2b933bd2-0562-4624-8d49-ec5325a2da54 and (BFO:0000053 some PATO:0002359)	'suborbital shelf' and (bearer_of some broad)	PATO:0000467	present		
70	Palatine, secondary palate formed around choanal groove (E43)	0	absent	UBERON:0001716	'secondary palate'	PATO:0000462	absent		
70	Palatine, secondary palate formed around choanal groove (E43)	1	present, ventromedial fold partly hide the choanal groove	UBERON:0004529 and (BFO:0000050 some (BSPO:0000112 and (BFO:0000050 some UBERON:0001716)))	'anatomical projection' and (part_of some ('ventro-medial region' and (part_of some 'secondary palate')))	PATO:0001590	'overlap with'	UBERONTEMP:40f3ccb2-6447-4d14-b3db-b1c4bb41464b	'choanal groove'
70	Palatine, secondary palate formed around choanal groove (E43)	2	present, ventromedial processes hide most or all of the dorsomedial processes	UBERON:0004529 and (BFO:0000050 some (BSPO:0000112 and (BFO:0000050 some UBERON:0001716)))	'anatomical projection' and (part_of some ('ventro-medial region' and (part_of some 'secondary palate')))	PATO:0001590	'overlap with'	UBERON:0004529 and (BFO:0000050 some (BSPO:0000069 and (BFO:0000050 some UBERON:0001716)))	'anatomical projection' and (part_of some ('dorso-medial region' and (part_of some 'secondary palate')))
70	Palatine, secondary palate formed around choanal groove (E43)	3	contact at midline	UBERON:0001716	'secondary palate'	PATO:0001961	'in contact with'	UBERON:0001716	'secondary palate'
71	Foramen orbitonasale	0	absent	UBERON:3000190	'foramen orbitonasale mediale'	PATO:0000462	absent		
71	Foramen orbitonasale	1	represented by a medial indentation on the lacrimal and a dorsal indentation on the palatine	UBERON:3000190	'foramen orbitonasale mediale'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:3010146	lacrimal
71	Foramen orbitonasale	1	represented by a medial indentation on the lacrimal and a dorsal indentation on the palatine	UBERON:3000190	'foramen orbitonasale mediale'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:0001682	'palatine bone'
71	Foramen orbitonasale	2	enclosed between the prefrontal, lacrimal and palatine (or prefrontal, maxilla and palatine)	UBERON:3000190	'foramen orbitonasale mediale'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:3010146	lacrimal
71	Foramen orbitonasale	2	enclosed between the prefrontal, lacrimal and palatine (or prefrontal, maxilla and palatine)	UBERON:3000190	'foramen orbitonasale mediale'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:0001682	'palatine bone'
71	Foramen orbitonasale	2	enclosed between the prefrontal, lacrimal and palatine (or prefrontal, maxilla and palatine)	UBERON:3000190	'foramen orbitonasale mediale'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:0010750	'prefrontal bone'
71	Foramen orbitonasale	2	enclosed between the prefrontal, lacrimal and palatine (or prefrontal, maxilla and palatine)	UBERON:3000190	'foramen orbitonasale mediale'	PATOTEMP:00070c57-8765-451b-978f-0b8f877bb858	'enclosed by'	UBERON:0002397	maxilla
72	Calcaneum, Cuboid facet, notch on lateral margin	0	absent	BSPO:0000682 and (BFO:0000050 some UBERONTEMP:a3287636-2522-466e-9310-942cc1f3cd35)	'lateral margin' and (part_of some 'cuboid facet of calcaneum')	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0001495)	shape and (not some notched)		
72	Calcaneum, Cuboid facet, notch on lateral margin	1	present	BSPO:0000682 and (BFO:0000050 some UBERONTEMP:a3287636-2522-466e-9310-942cc1f3cd35)	'lateral margin' and (part_of some 'cuboid facet of calcaneum')	PATO:0001495	notched		
73	Coracoid, posterior emargination (E113)	0	absent	BSPO:0000072 and (BFO:0000050 some UBERON:0004743)	'posterior region' and (part_of some 'coracoid bone')	PATO:0000052 and (PHENOSCAPE:complement_of some PATO:0002234)	shape and (not some emarginate)		
73	Coracoid, posterior emargination (E113)	1	present	BSPO:0000072 and (BFO:0000050 some UBERON:0004743)	'posterior region' and (part_of some 'coracoid bone')	PATO:0002234	emarginate		
74	Ectopterygoid teeth	0	present	UBERON:2001632	'ectopterygoid tooth'	PATO:0000467	present		
74	Ectopterygoid teeth	1	absent	UBERON:2001632	'ectopterygoid tooth'	PATO:0000462	absent		
75	Parasphenoid wings	0	present, parasphenoid broad posteriorly	UBERONTEMP:7cc05fde-b247-4277-9fe9-be69f299ee72	'parasphenoid wing'	PATO:0000600	'increased width'		
75	Parasphenoid wings	0	present, parasphenoid broad posteriorly	BSPO:0000072 and (BFO:0000050 some UBERON:0004745)	'posterior region' and (part_of some parasphenoid)	PATO:0000467	present		
75	Parasphenoid wings	1	absent, parasphenoid narrow posteriorly	UBERONTEMP:7cc05fde-b247-4277-9fe9-be69f299ee72	'parasphenoid wing'	PATO:0000462	absent		
75	Parasphenoid wings	1	absent, parasphenoid narrow posteriorly	BSPO:0000072 and (BFO:0000050 some UBERON:0004745)	'posterior region' and (part_of some parasphenoid)	PATO:0000599	'decreased width'		
76	Mouth length, including maxillary shank	0	reaching vertical through rostral margin of orbit	UBERON:0000165 and (BFO:0000051 some UBERONTEMP:d176af29-e3f6-4cfa-a8ee-d26740652bfd)	mouth and (has_part some 'maxillary shank')	PATO:0000573	'increased length'		
