153	s56969e2e-08c6-44a7-b671-f6cfb5860401	s068d760e-a890-4e94-8c36-a9ab187e8127	UBERON:2000356 and (BFO:0000050 some UBERON:2000488 and (BFO:0000050 some UBERON:0003114)) Score:[1.0]	PATO:0000467 Score:[1.0]	
154	s56969e2e-08c6-44a7-b671-f6cfb5860401	s44d80a87-f31c-4994-a4e2-18caceaeccaa	UBERON:2000356 and (BFO:0000050 some UBERON:2000488 and (BFO:0000050 some UBERON:0003114)) Score:[1.0]	PATO:0000462 Score:[1.0]	
155	s5789c1ca-5f0d-4464-95fe-4f06c42ad4a7	s1973db94-bff6-4d04-bc44-beb804491c07	NCBITaxon:1 Score:[1.0]	PATO:0000070 Score:[1.0]	
156	s5789c1ca-5f0d-4464-95fe-4f06c42ad4a7	s85fde4a5-4351-4d94-be7b-545f9cbed059	NCBITaxon:1 Score:[1.0]	PATO:0000070 Score:[1.0]	
157	s5789c1ca-5f0d-4464-95fe-4f06c42ad4a7	s989db4dc-cbee-4316-93cb-db68c95fd2d2	NCBITaxon:1 Score:[1.0]		
158	s57e42614-b36f-4c73-8254-d1c2245a7077	s84b1b9e7-258d-432b-98a8-9daf1eb81c3b	UBERON:3001003 Score:[1.0]	PATO:0000462 Score:[1.0]	
159	s57e42614-b36f-4c73-8254-d1c2245a7077	sbc5ce8f1-ac67-4605-b8ff-9cf0a7d38e40	UBERON:3001003 Score:[1.0]	PATO:0000467 Score:[1.0]	
160	s58c79978-70cf-404e-89a3-abc92f498824	s5b6201ef-1511-4b07-9ac2-41c956387031	UBERON:3000543 Score:[1.0]		
161	s58c79978-70cf-404e-89a3-abc92f498824	sd3c8d1be-cbee-4c9d-bfdc-8c611dbb17df	UBERON:3000543 Score:[1.0]		
162	s5a167d74-8e5b-4b89-aff7-ab111ddb12ce	s3f2b937f-88fe-46de-9924-20fc149d27aa		PATO:0000070 Score:[1.0]	
163	s5a167d74-8e5b-4b89-aff7-ab111ddb12ce	se17ab434-4562-42bf-a4d7-5b29425fe0f0		PATO:0000070 Score:[1.0]	
164	s5bbb0400-bceb-4f73-900f-057e08e020e3	s27a81568-47ba-4ba9-ae16-37ddb80f0eab			
165	s5c126607-e36f-47da-ab33-f540888fc9f9	sd579ff1b-ee2d-4d53-930a-84a65b36f4f7			
166	s5c126607-e36f-47da-ab33-f540888fc9f9	sf3bd44b1-6973-4677-a573-9f18cb144b03			
167	s5d0aff6f-e272-4bc1-b016-6a4d645e1f1f	s3f6feb8c-412d-4051-bd17-3df4f96cf664	UBERON:0009979 and (BFO:0000050 some UBERON:0006597) Score:[1.0]	PATO:0000467 Score:[1.0]	
168	s5d0aff6f-e272-4bc1-b016-6a4d645e1f1f	sbdcf4df1-b152-4bc5-88c5-1ecd9388a4d7	UBERON:0009979 and (BFO:0000050 some UBERON:0006597) Score:[1.0]	PATO:0000462 Score:[1.0]	
169	s5f58c979-7dc2-4563-8c85-46ad20a06fa2	s716d188d-3ef6-418b-b539-52000425a27a	UBERON:0000088 Score:[1.0]	PATO:0000462 Score:[1.0]	
170	s5f58c979-7dc2-4563-8c85-46ad20a06fa2	s9df5aba8-6d8e-413d-a3df-8b2f05297b67	UBERON:0000088 Score:[1.0]	PATO:0000467 Score:[1.0]	
171	s603370dc-368e-4f86-b110-d696a0c06cdb	s0a16ca5f-0a47-4bab-88e2-67088f2dabe5	UBERON:0006849 Score:[1.0]		UBERON:0004743 Score:[1.0]
172	s603370dc-368e-4f86-b110-d696a0c06cdb	s15826913-49ac-4415-9d58-3f2bae8f456e	UBERON:0006849 Score:[1.0]	PATO:0000587 Score:[1.0]	UBERON:0004743 Score:[1.0]
173	s603370dc-368e-4f86-b110-d696a0c06cdb	s316ebad5-6996-4576-b54a-a1a4d1b43283	UBERON:0006849 Score:[1.0]	PATO:0000117 Score:[1.0]	UBERON:0004743 Score:[1.0]
174	s60d9219e-7210-4884-ada1-63e680efe6c0	s161c9123-d4b6-4ce3-95ed-72855dc97f50	UBERON:0010888 Score:[1.0]	PATO:0000467 Score:[1.0]	
175	s60d9219e-7210-4884-ada1-63e680efe6c0	s384a1b55-c59e-45b6-8b8f-aff6be5c983d	UBERON:0010888 Score:[1.0]	PATO:0000462 Score:[1.0]	
176	s63467356-34be-4b61-80ae-b251d251cedd	s0d88b538-fb2a-4e00-b8b8-1fc7426c18ed		PATO:0002403 Score:[1.0]	
177	s6491a998-4396-4373-ae4b-36de17431f65	s05f6b47e-ce9b-4ba2-aa18-0c593f804c2f	UBERON:3010752 and (BFO:0000050 some UBERON:0002415 and (BFO:0000050 some UBERON:0000309)) Score:[1.0]	PATO:0000467 Score:[1.0]	
178	s6491a998-4396-4373-ae4b-36de17431f65	s264cd632-b2ac-4a88-b51f-4bb21caf5fd1	UBERON:3010752 and (BFO:0000050 some UBERON:0002415 and (BFO:0000050 some UBERON:0000309)) Score:[1.0]	PATO:0000462 Score:[1.0]	
179	s64ccf7c0-7036-4b45-bee4-a1047fdf795d	s54658ac1-df33-4176-8fb9-41b86810ed65			
180	s64ccf7c0-7036-4b45-bee4-a1047fdf795d	s54658ac1-df33-4176-8fb9-41b86810ed65		PATO:0000070 Score:[1.0]	
181	s64ccf7c0-7036-4b45-bee4-a1047fdf795d	s54658ac1-df33-4176-8fb9-41b86810ed65	UBERON:0004529 Score:[1.0]	PATO:0000070 Score:[1.0]	
182	s64ccf7c0-7036-4b45-bee4-a1047fdf795d	s5b530296-018b-428f-ac4b-1427a64b231d	BSPO:0000084 Score:[1.0]	PATO:0000462 Score:[1.0]	
183	s64ccf7c0-7036-4b45-bee4-a1047fdf795d	s5b530296-018b-428f-ac4b-1427a64b231d	BSPO:0000084 Score:[1.0]	PATO:0000467 Score:[1.0]	
184	s64ccf7c0-7036-4b45-bee4-a1047fdf795d	s5b530296-018b-428f-ac4b-1427a64b231d	BSPO:0000084 Score:[1.0]	PATO:0002235 Score:[1.0]	
185	s6584d332-1fe4-421d-868b-8f96f29e5c05	s32273953-1fa6-488f-81df-66bf5db67e71		PATO:0000467 Score:[1.0]	
186	s6584d332-1fe4-421d-868b-8f96f29e5c05	sd7f6783b-a075-4483-acda-9190bcd4388f			
187	s6781f33d-92ad-46c5-b303-be63e7883418	s2cc383ff-856a-4332-94bc-26fc2f05dfdf	"UBERON:0002418 Score:[1.0]@,UBERON:0007844 Score:[1.0]"	PATO:0000467 Score:[1.0]	
188	s6781f33d-92ad-46c5-b303-be63e7883418	sb1341574-25de-41e2-bf48-a5384094f058	"UBERON:0002418 Score:[1.0]@,UBERON:0007844 Score:[1.0]"	PATO:0000462 Score:[1.0]	
189	s681fb238-9dcc-424a-addc-e67961cd7250	s6be6b3f8-7573-4351-936f-5d2adc1d028c	UBERON:3010219 Score:[1.0]	PATO:0000467 Score:[1.0]	
190	s681fb238-9dcc-424a-addc-e67961cd7250	sa247c423-ffdd-48de-af91-e1df2cdada19	UBERON:3010219 Score:[1.0]	PATO:0000462 Score:[1.0]	
191	s684ba4ad-9642-4f39-b479-120ee2232b35	s280a857b-769d-44c0-a6a9-ca83b587f0e1		PATO:0000462 Score:[1.0]	
192	s684ba4ad-9642-4f39-b479-120ee2232b35	sccbc3080-f228-43fe-ba0a-53cc1160c47c		PATO:0000467 Score:[1.0]	
193	s68bfbcea-ff4e-4e9e-892d-d359d92189df	s2a5eca76-7bdb-4ad5-95f7-e033e0eb5f5b	UBERON:0002355 Score:[1.0]	PATO:0000608 Score:[1.0]	
194	s68bfbcea-ff4e-4e9e-892d-d359d92189df	s3c00eb3b-761f-4140-98df-021dd089b08f	UBERON:0002355 Score:[1.0]	PATO:0000610 Score:[1.0]	
195	s693117f9-0c9f-4887-8a5b-f9d06c6523ae	s4f8ebf51-b6ad-4521-907c-b8fb88e1ab96	UBERON:3000190 Score:[1.0]		
196	s693117f9-0c9f-4887-8a5b-f9d06c6523ae	s80e5e079-f091-401c-96a4-ee4fc5d72580	UBERON:3000190 Score:[1.0]	PATO:0000462 Score:[1.0]	
197	s6e7a45f3-fc5f-4628-bee8-354c85cee484	s5c836637-594c-4da1-954c-7d04b4fec15e	UBERON:0004612 Score:[1.0]	PATO:0000462 Score:[1.0]	
198	s6e7a45f3-fc5f-4628-bee8-354c85cee484	se96443ab-e9b9-436f-a6de-2dfb1a0a60b5	UBERON:0004612 Score:[1.0]	PATO:0000467 Score:[1.0]	
199	s6efb06df-fa66-4c41-bcca-ca243b59c8ea	s84bdf409-e248-4c80-8549-9379db108f2a		PATO:0000642 Score:[1.0]	
200	s6efb06df-fa66-4c41-bcca-ca243b59c8ea	sbbaf8aa4-ce88-4e90-af60-708ee7c37f94	UBERON:0000062 Score:[1.0]		
201	s6f162060-6eab-470a-b0aa-33160f5ebbb6	s8ddf3617-8234-4d72-a6c0-28af0eb9f5ca	UBERON:0008915 Score:[1.0]		UBERON:0008915 Score:[1.0]
202	s6f162060-6eab-470a-b0aa-33160f5ebbb6	s8ddf3617-8234-4d72-a6c0-28af0eb9f5ca	UBERON:0008915 Score:[1.0]	PATO:0001633 Score:[1.0]	UBERON:2001967 Score:[1.0]
203	s6f162060-6eab-470a-b0aa-33160f5ebbb6	s8ddf3617-8234-4d72-a6c0-28af0eb9f5ca	UBERON:0008915 Score:[1.0]	PATO:0000689 Score:[1.0]	UBERON:2001967 Score:[1.0]
204	s6f162060-6eab-470a-b0aa-33160f5ebbb6	s96a11511-6749-4d75-aaf4-c09bec9e5c99	UBERON:0008915 Score:[1.0]		
205	s6f162060-6eab-470a-b0aa-33160f5ebbb6	s96a11511-6749-4d75-aaf4-c09bec9e5c99		PATO:0000690 Score:[1.0]	UBERON:2001967 Score:[1.0]
206	s6fd62ff2-f9cb-452f-a5cb-05bec3facd5b	s16caa988-9025-4637-9727-360411aed27d	UBERON:0008897 Score:[1.0]	PATO:0000462 Score:[1.0]	
207	s6fd62ff2-f9cb-452f-a5cb-05bec3facd5b	sa42da18f-4dbc-4069-a4b6-710e050fa795	UBERON:0008897 Score:[1.0]	PATO:0000467 Score:[1.0]	
208	s7140b2db-7075-4223-88f0-cd83f9ff43cf	s027b1f74-42fc-4e70-961c-cc6e463ad256	UBERON:0001095 Score:[1.0]	PATO:0000070 Score:[1.0]	"UBERON:3000645 Score:[1.0]@,UBERON:0001075 Score:[1.0]"
209	s7140b2db-7075-4223-88f0-cd83f9ff43cf	s4032d97a-6be0-471e-85be-ed1da7468426	UBERON:0001095 Score:[1.0]	PATO:0000070 Score:[1.0]	"UBERON:3000645 Score:[1.0]@,UBERON:0001075 Score:[1.0]"
210	s71b1239e-d4d3-4932-87a5-7e13c3e03f9a	s1b594aec-ef16-4c25-bd53-e1536b597083	BSPO:0000025 Score:[1.0]	PATO:0000467 Score:[1.0]	
211	s71b1239e-d4d3-4932-87a5-7e13c3e03f9a	sfd85daf7-3cbb-4fe7-96f1-3ef4d916fa65	BSPO:0000025 Score:[1.0]	PATO:0000117 Score:[1.0]	
212	s7276571a-1a63-44de-95b2-6f7582248366	s1d45ca3c-417d-49fa-8dbb-d447b640fd9c	UBERON:0002542 and (BFO:0000050 some UBERON:0001567) Score:[1.0]	PATO:0000467 Score:[1.0]	
213	s7276571a-1a63-44de-95b2-6f7582248366	s498b1eb0-14af-4ff6-a492-5a91c71c8888	UBERON:0002542 and (BFO:0000050 some UBERON:0001567) Score:[1.0]	PATO:0000462 Score:[1.0]	
214	s73210ca3-f15e-4ff2-89a2-77d84e83605a	s051d6b1a-90a0-43a7-b87c-c738f50ce181	UBERON:3010224 and (BFO:0000050 some BSPO:0000055) Score:[1.0]	PATO:0000467 Score:[1.0]	UBERON:0008260 Score:[1.0]
215	s73210ca3-f15e-4ff2-89a2-77d84e83605a	s4e7da3be-c347-4668-8c0e-d9b8d647ae04	UBERON:3010224 and (BFO:0000050 some BSPO:0000055) Score:[1.0]	PATO:0000462 Score:[1.0]	UBERON:0008260 Score:[1.0]
216	s75a9b815-19be-4384-90dc-7c559cd42cbe	s007c7dff-f9b4-4c33-9311-a643f3d74dee		PATO:0000467 Score:[1.0]	
217	s75a9b815-19be-4384-90dc-7c559cd42cbe	sb6398c18-4b5b-41fb-a7eb-62e5ebe636fe		PATO:0000462 Score:[1.0]	
218	s77410cbc-50b6-4b27-b778-a479935903ad	s843757db-543d-4077-b218-a7ded7706ddd			
219	s77410cbc-50b6-4b27-b778-a479935903ad	sb906c7ec-b666-482f-9c59-ba3b284febf7			
220	s77410cbc-50b6-4b27-b778-a479935903ad	sf0152416-a23a-477c-9091-0480cbaba04f			
221	s77684a3c-0fe3-4b66-a6cb-b3bbd81fd9e2	s846b32dc-56ed-455d-a5db-a9f20510e159	UBERON:0003100 and (BFO:0000050 some UBERON:0012478) Score:[1.0]	PATO:0000462 Score:[1.0]	
222	s77684a3c-0fe3-4b66-a6cb-b3bbd81fd9e2	sb6232b53-938a-40b1-9759-aec0762d4170	UBERON:0003100 and (BFO:0000050 some UBERON:0012478) Score:[1.0]	PATO:0000467 Score:[1.0]	
223	s7902eaca-ec2c-4dda-8a03-10d99fa5eae4	s812462d7-a317-49b2-af16-06139d359e53	UBERON:2002283 Score:[1.0]	PATO:0000467 Score:[1.0]	UBERON:0010202 Score:[1.0]
224	s7902eaca-ec2c-4dda-8a03-10d99fa5eae4	s812462d7-a317-49b2-af16-06139d359e53	UBERON:0010202 Score:[1.0]		
225	s7902eaca-ec2c-4dda-8a03-10d99fa5eae4	s92f16acc-1656-461d-a75a-adc768cabb43	UBERON:2002283 Score:[1.0]	PATO:0000462 Score:[1.0]	
226	s7902eaca-ec2c-4dda-8a03-10d99fa5eae4	scd7d8c77-ff37-45d3-87ae-b67ad66d14f4	UBERON:2002283 Score:[1.0]	PATO:0000467 Score:[1.0]	
227	s7adeba9d-dfd3-4731-9b40-2acacbbd48da	s1e36c7e1-79c1-41df-bbc7-8d14f9a88813	UBERON:0001153 Score:[1.0]	PATO:0000462 Score:[1.0]	
228	s7adeba9d-dfd3-4731-9b40-2acacbbd48da	s6a2fa927-2942-4c62-887c-90cbcf032141	UBERON:0001153 Score:[1.0]	PATO:0000467 Score:[1.0]	
229	s80fb1064-8e7f-46f9-8592-06dffe89467f	sce53dcee-bab8-433f-ad01-93d38e181581		PATO:0000599 Score:[1.0]	
230	s81153c3c-2935-4702-9916-94428b64ea76	s38c5b1b1-a6e1-4a8f-a943-ec21663001fa	UBERON:0013657 and (BFO:0000050 some UBERON:0011671) Score:[1.0]	PATO:0000467 Score:[1.0]	
231	s81153c3c-2935-4702-9916-94428b64ea76	s769a9593-28d1-4103-acfd-cd65b8144b66	UBERON:0013657 and (BFO:0000050 some UBERON:0011671) Score:[1.0]	PATO:0000462 Score:[1.0]	
232	s812646ad-028c-4470-8745-76920126705e	s43b759da-2380-472f-a2a2-524da277e5ac	BSPO:0000031 Score:[1.0]	PATO:0000467 Score:[1.0]	
233	s812646ad-028c-4470-8745-76920126705e	s45e826d4-4ab4-42ca-a716-0c20ff4e8a56	BSPO:0000031 Score:[1.0]	PATO:0000462 Score:[1.0]	
234	s82b12a7c-5fdc-49b0-8fae-2f19a35d0c31	s6fe6353b-1448-40fd-82db-2e7425c18f40	UBERON:0001021 Score:[1.0]		
235	s82b12a7c-5fdc-49b0-8fae-2f19a35d0c31	s6fe6353b-1448-40fd-82db-2e7425c18f40	UBERON:2001967 Score:[1.0]		
236	s82b12a7c-5fdc-49b0-8fae-2f19a35d0c31	s78c828fb-110b-4f44-8ca3-cf2abd621f0f	UBERON:0001021 Score:[1.0]		
237	s82b12a7c-5fdc-49b0-8fae-2f19a35d0c31	s78c828fb-110b-4f44-8ca3-cf2abd621f0f			
238	s8306f2f0-5427-4b94-9636-e0f3bddff4b4	s0fa2050f-7518-4b1c-a63c-680fbc8ec325	UBERON:0004649 Score:[1.0]	PATO:0000462 Score:[1.0]	
239	s8306f2f0-5427-4b94-9636-e0f3bddff4b4	s439e455e-ea94-4a3f-86ad-c916c769cf32	UBERON:0004649 Score:[1.0]	PATO:0000463 Score:[1.0]	
240	s8306f2f0-5427-4b94-9636-e0f3bddff4b4	s5a1a245b-2df6-49d4-8638-4ca5a60a53d9	UBERON:0004649 Score:[1.0]		
241	s8306f2f0-5427-4b94-9636-e0f3bddff4b4	sabe5eabb-aa42-4586-97e9-64e6eb778707	UBERON:0004649 Score:[1.0]	PATO:0000588 Score:[1.0]	
242	s8306f2f0-5427-4b94-9636-e0f3bddff4b4	saffdc4ab-9693-4794-b811-6c2e92614e8e	UBERON:0004649 Score:[1.0]		
243	s8358b6b9-638e-43e7-ade0-b355f6577223	saf6232c9-0888-47a9-be48-457011775fa3			"UBERON:0012316 Score:[1.0]@,UBERON:0007375 Score:[1.0]"
244	s8501cd3a-1f2d-4597-9afa-d3f44506fa8e	saea7163d-8820-4ef1-b596-ff6f28862eca	UBERON:0001780 Score:[1.0]	PATO:0000462 Score:[1.0]	
245	s8501cd3a-1f2d-4597-9afa-d3f44506fa8e	sf226d300-464c-4326-bd21-2306b7660311	UBERON:0001780 Score:[1.0]		
246	s85821d1d-e33f-4353-b483-b228dd43ff6c	s931a5de0-63a4-4ae8-98f7-c26c02a8e8ed		PATO_0000057 and (PHENOSCAPE:complement_of some PATO:0000689) Score:[1.0]	
247	s85821d1d-e33f-4353-b483-b228dd43ff6c	sc164116b-641d-46c7-9c98-4312963c95a3		PATO:0000689 Score:[1.0]	
248	s858603fd-53ee-41fa-9276-05ef29589f35	s19cefa2f-c81a-4cc5-83da-def8f3606789	UBERON:0002530 and (BFO:0000050 some BSPO:0000079 and (BFO:0000050 some UBERON:0003101)) Score:[1.0]	PATO:0000467 Score:[1.0]	
249	s858603fd-53ee-41fa-9276-05ef29589f35	sa18c59b7-c95b-46a3-b41b-15cf87885743	UBERON:0002530 and (BFO:0000050 some BSPO:0000079 and (BFO:0000050 some UBERON:0003101)) Score:[1.0]	PATO:0000462 Score:[1.0]	
250	s8a2561e1-2190-4f35-9933-81acf423bae6	s17576756-0711-4ed0-a096-a5f0292aa27c	UBERON:0001020 Score:[1.0]	PATO:0000462 Score:[1.0]	
251	s8a2561e1-2190-4f35-9933-81acf423bae6	s55a7412a-f1f1-4e96-afd1-088ea21422e2	UBERON:0001020 Score:[1.0]	PATO:0000467 Score:[1.0]	
252	s8bb671d8-3c83-4165-b557-0d9257a08bcf	s08d14c2f-9e3a-468c-b4bc-318ba48f9d8e		PATO:0000467 Score:[1.0]	
253	s8bb671d8-3c83-4165-b557-0d9257a08bcf	saf6dfa75-ed33-4d9d-ba5a-e3e66a3aa73c			
254	s9088cc12-a955-480a-b09c-1d0e7e8caa03	s76fbf6b9-71cc-4da0-9683-2c7335632454	UBERON:0001846 Score:[1.0]	PATO:0000070 Score:[1.0]	
255	s9088cc12-a955-480a-b09c-1d0e7e8caa03	sf7a5cb26-7692-41d3-98ef-c099b5a2e252			
256	s91b8d1c3-4275-4329-ba2a-2f1b5568de6e	s0421ecd8-476f-4dcc-bb5d-34153320e95e	UBERON:2001463 Score:[1.0]	PATO:0001854 Score:[1.0]	UBERON:0002415 Score:[1.0]
257	s91b8d1c3-4275-4329-ba2a-2f1b5568de6e	sac9e5386-1543-45fa-8dfe-3edeb489dbe9	UBERON:2002283 and (BFO:0000050 some UBERON:4000164) Score:[1.0]	PATO:0001233 Score:[1.0]	UBERON:0010202 Score:[1.0]
258	s91b8d1c3-4275-4329-ba2a-2f1b5568de6e	se3d53b76-42e9-4d63-9177-6d676c50c2c0	UBERON:0010202 Score:[1.0]		
259	s91fa9c8f-76b8-43ef-b2d3-342e5746e6a2	s4336e0e7-99ca-421d-9ad1-7d60b95b6da3	UBERON:2000356 Score:[1.0]	PATO:0000573 Score:[1.0]	
260	s91fa9c8f-76b8-43ef-b2d3-342e5746e6a2	se825ec11-6c0e-4f31-b311-4dc8beb1ee2b	UBERON:2000356 Score:[1.0]		
261	s92ae30d4-766c-4ad5-a5fd-1deea515f6a5	s95b56bc4-04b8-4cd6-82b8-b871b2112237	BSPO:0000074 Score:[1.0]	PATO:0000462 Score:[1.0]	
262	s92ae30d4-766c-4ad5-a5fd-1deea515f6a5	s95b56bc4-04b8-4cd6-82b8-b871b2112237	BSPO:0000074 Score:[1.0]		
263	s93e6c3f4-766a-4f04-ad17-fa41979ff5f5	s1b1725bc-2f13-45d7-8708-b45a92172ca8	UBERON:0002542 Score:[1.0]		
264	s93e6c3f4-766a-4f04-ad17-fa41979ff5f5	s1b1725bc-2f13-45d7-8708-b45a92172ca8		PATO:0000632 Score:[1.0]	
265	s93e6c3f4-766a-4f04-ad17-fa41979ff5f5	s932d03dd-df31-4619-89b9-f7c33010909a			
266	s9446ed31-66c9-4bed-a414-360a4ed5a47a	sb2c32ee8-bf30-4b54-9db6-54793d2f538d	UBERON:0004905 and (BFO:0000050 some UBERON:0001693 and (BFO:0000050 some UBERON:0001092)) Score:[1.0]	PATO:0000467 Score:[1.0]	
267	s9446ed31-66c9-4bed-a414-360a4ed5a47a	sc1061a5e-018f-4be4-aaf0-bb607fc57d33	UBERON:0004905 and (BFO:0000050 some UBERON:0001693 and (BFO:0000050 some UBERON:0001092)) Score:[1.0]	PATO:0000462 Score:[1.0]	
268	s96571049-1d4b-4d17-bd6c-69cdd97e40a4	sb53eacea-4ec0-4b98-bb51-b4dacc5f70b5	UBERON:0001018 Score:[1.0]		UBERON:0000993 Score:[1.0]
269	s9689dea0-e9fc-46d7-a14a-3758517333b2	s922c63a0-c99b-4b8b-8fd3-6277dbe6205e		PATO:0000467 Score:[1.0]	
270	s9689dea0-e9fc-46d7-a14a-3758517333b2	sc8fb6ac6-74a8-4016-9afb-3041747fb729		PATO:0000462 Score:[1.0]	
271	s97a4e141-3432-4c56-9038-182a5065326a	s96e4a95e-50c4-45af-a416-3241820193fd		PATO:0000070 Score:[1.0]	
272	s97a4e141-3432-4c56-9038-182a5065326a	s9a19d308-e661-44a4-b91b-c35998cb8748		PATO:0000070 Score:[1.0]	
273	s98630409-e83f-4168-b768-0b8bec33ff65	s18c20615-579b-4898-bd1a-5b73bc704e72		PATO:0000462 Score:[1.0]	
274	s98630409-e83f-4168-b768-0b8bec33ff65	sa17c7d90-1604-4f9c-b23c-b6e856041104			
275	s98630409-e83f-4168-b768-0b8bec33ff65	sc51eed27-dca3-4eb4-aded-8b3f5fcf2e5d	UBERON:0003148 Score:[1.0]	PATO:0000586 Score:[1.0]	
276	s9892cd31-ebd2-4e68-b654-dfb788c1f2fa	s3f7a61fb-2d21-4093-b76a-5bf54cb92b11	UBERON:0004743 Score:[1.0]	PATO:0000467 Score:[1.0]	
277	s9892cd31-ebd2-4e68-b654-dfb788c1f2fa	s4bfe0aba-c379-4680-bcb6-a8b38418288f	UBERON:0004743 Score:[1.0]	PATO:0000462 Score:[1.0]	
278	s98b96f2a-43a7-4a32-a015-103a269e5229	sc208714a-eab1-4f00-abdd-3b741425028b		PATO:0000586 Score:[1.0]	UBERON:0012131 Score:[1.0]
279	s98b96f2a-43a7-4a32-a015-103a269e5229	sf617455e-1dda-49ea-b47c-f476e9874019		PATO:0000587 Score:[1.0]	UBERON:0012131 Score:[1.0]
280	s98eb18ce-e5b8-4383-a3ea-5a2146ad7fcb	s0faea3dd-cfea-4878-b0ab-72f2059bb804	UBERON:0000165 and (BFO:0000050 some UBERON:2001967) Score:[1.0]		UBERON:0003823 Score:[1.0]
281	s98eb18ce-e5b8-4383-a3ea-5a2146ad7fcb	s4f93b800-6723-4943-ac9c-0255cc5cde32	UBERON:0000165 and (BFO:0000050 some UBERON:2001967) Score:[1.0]		UBERON:0003823 Score:[1.0]
282	s9e4427ba-917d-434e-b3b4-9594824a6eef	saac514b9-4e88-4802-8289-0c082168abf5	UBERON:0006770 Score:[1.0]	"PATO:0000411 Score:[1.0]@,PATO:0002397 Score:[1.0]"	
283	s9e4427ba-917d-434e-b3b4-9594824a6eef	sd968ea0c-be95-4885-b9d4-a5236bacb81c	UBERON:0006770 Score:[1.0]		
284	sa1b9d446-0a8f-417c-bce9-a289050383d0	s1efef954-6a3c-46da-928e-d1f0da3453c9	UBERON:2000106 Score:[1.0]	PATO:0001716 Score:[1.0]	UBERON:0001681 Score:[1.0]
285	sa1b9d446-0a8f-417c-bce9-a289050383d0	s529dee18-aeda-4e15-ba63-d0672a219623	UBERON:3000329 and (BFO:0000050 some UBERON:0002244) Score:[1.0]		
286	sa1b9d446-0a8f-417c-bce9-a289050383d0	s8467cf3b-d08c-416d-82d6-bae4c5b3a906	UBERON:3000329 and (BFO:0000050 some UBERON:0002244) Score:[1.0]	PATO:0000070 Score:[1.0]	
287	sa1b9d446-0a8f-417c-bce9-a289050383d0	sd9b602b2-ddf4-44ae-9fd4-1dfdef71ed13	UBERON:3000329 and (BFO:0000050 some UBERON:0002244) Score:[1.0]		UBERON:2001840 and (BFO:0000050 some UBERON:0001681) Score:[1.0]
288	sa2ffc913-a71e-41f6-ba15-8dd4ab40a353	sdbd089ea-1473-4360-a06b-5a8904002b7b		PATO:0000467 Score:[1.0]	
289	sa2ffc913-a71e-41f6-ba15-8dd4ab40a353	sff4a6375-7ebc-4ed3-8c00-214b2d576cec		PATO:0000462 Score:[1.0]	
290	sa324f1b4-37c8-4491-8ff5-496e3de8e792	s27d35b3e-f439-46f8-8ed1-2bd684eca2a7	"UBERON:3000386 Score:[1.0]@,UBERON:0005094 Score:[1.0]"	PATO:0000467 Score:[1.0]	
291	sa324f1b4-37c8-4491-8ff5-496e3de8e792	s8b205a9c-4fb0-495e-852c-6e7ae8623701	"UBERON:3000386 Score:[1.0]@,UBERON:0005094 Score:[1.0]"	PATO:0000462 Score:[1.0]	
292	sa51e1af4-2511-4e2c-a9c3-a08f0cff15e1	s6d639c8a-5496-4131-970d-5b8a20e9e233	UBERON:0008260 Score:[1.0]	PATO:0000467 Score:[1.0]	
293	sa51e1af4-2511-4e2c-a9c3-a08f0cff15e1	s973ae2de-9d71-4bd0-9e2b-31c2d2a79455	UBERON:0008260 Score:[1.0]	PATO:0000462 Score:[1.0]	
294	sa61ca30d-5a5e-415c-902c-55bab2a62ac2	s7d08a450-fb10-4960-ab2e-553649e8daa3	UBERON:2000223 Score:[1.0]	PATO:0000467 Score:[1.0]	
295	sa61ca30d-5a5e-415c-902c-55bab2a62ac2	sb1a55ebc-55e9-44cd-aee2-01159f1d0cbb	UBERON:2000223 Score:[1.0]	PATO:0000462 Score:[1.0]	
296	sa9998251-4cfb-497e-aefd-99889a43a87d	se9ce98cd-aadb-4df1-b8c4-142620d49edb			
297	sa9998251-4cfb-497e-aefd-99889a43a87d	sfbc742db-b892-4d76-99d2-d20f9291027f	UBERON:0000180 Score:[1.0]	PATO:0002359 Score:[1.0]	
298	sa9998251-4cfb-497e-aefd-99889a43a87d	sfbc742db-b892-4d76-99d2-d20f9291027f	UBERON:0000180 Score:[1.0]		
299	saae46c52-5ed8-4464-bb23-576fbb916dc9	s63472cf7-897e-498d-a63b-5a27af515f34	UBERON:0001703 Score:[1.0]		
300	saae46c52-5ed8-4464-bb23-576fbb916dc9	s9300bbb1-8741-4e9b-bbc8-d167db720ddc			
301	saae46c52-5ed8-4464-bb23-576fbb916dc9	s9300bbb1-8741-4e9b-bbc8-d167db720ddc	UBERON:0001703 Score:[1.0]		
302	saae46c52-5ed8-4464-bb23-576fbb916dc9	se534c5cb-a4f1-4990-8dcb-75e9fe2f20fc	UBERON:0001703 Score:[1.0]		
303	saae46c52-5ed8-4464-bb23-576fbb916dc9	sf6d1d642-cec3-4e17-ba12-07e27013b926			
304	saae46c52-5ed8-4464-bb23-576fbb916dc9	sf6d1d642-cec3-4e17-ba12-07e27013b926	UBERON:0001703 Score:[1.0]		
305	saafa3ade-8ceb-4f7c-8542-07991a0bdabb	s0c136f89-f950-43d4-a7bc-51fdc7b2e6fd	UBERON:0002412 Score:[1.0]		
